Time	TH	ErrTH	H	Prob[Metastasis--Apoptosis--CellCycleArrest]	ErrProb[Metastasis--Apoptosis--CellCycleArrest]	Prob[Migration--EMT--Invasion--Apoptosis--CellCycleArrest]	ErrProb[Migration--EMT--Invasion--Apoptosis--CellCycleArrest]	Prob[Migration--Metastasis--EMT--Invasion--CellCycleArrest]	ErrProb[Migration--Metastasis--EMT--Invasion--CellCycleArrest]	Prob[Metastasis--Invasion]	ErrProb[Metastasis--Invasion]	Prob[Migration--EMT--Apoptosis]	ErrProb[Migration--EMT--Apoptosis]	Prob[Migration--Apoptosis--CellCycleArrest]	ErrProb[Migration--Apoptosis--CellCycleArrest]	Prob[Metastasis--EMT]	ErrProb[Metastasis--EMT]	Prob[Migration--Metastasis]	ErrProb[Migration--Metastasis]	Prob[EMT--CellCycleArrest]	ErrProb[EMT--CellCycleArrest]	Prob[Apoptosis--CellCycleArrest]	ErrProb[Apoptosis--CellCycleArrest]	Prob[EMT--Apoptosis]	ErrProb[EMT--Apoptosis]	Prob[Metastasis--EMT--Apoptosis--CellCycleArrest]	ErrProb[Metastasis--EMT--Apoptosis--CellCycleArrest]	Prob[EMT]	ErrProb[EMT]	Prob[Migration--Metastasis--EMT--Apoptosis]	ErrProb[Migration--Metastasis--EMT--Apoptosis]	Prob[Metastasis--EMT--Invasion]	ErrProb[Metastasis--EMT--Invasion]	Prob[<nil>]	ErrProb[<nil>]	Prob[Metastasis--Apoptosis]	ErrProb[Metastasis--Apoptosis]	Prob[EMT--Invasion]	ErrProb[EMT--Invasion]	Prob[Metastasis--EMT--Apoptosis]	ErrProb[Metastasis--EMT--Apoptosis]	Prob[Migration--Metastasis--EMT--Invasion--Apoptosis--CellCycleArrest]	ErrProb[Migration--Metastasis--EMT--Invasion--Apoptosis--CellCycleArrest]	Prob[Migration--Apoptosis]	ErrProb[Migration--Apoptosis]	Prob[Migration--Metastasis--EMT--CellCycleArrest]	ErrProb[Migration--Metastasis--EMT--CellCycleArrest]	Prob[Migration--Metastasis--Invasion]	ErrProb[Migration--Metastasis--Invasion]	Prob[EMT--Apoptosis--CellCycleArrest]	ErrProb[EMT--Apoptosis--CellCycleArrest]	Prob[Metastasis--Invasion--Apoptosis]	ErrProb[Metastasis--Invasion--Apoptosis]	Prob[Migration--Metastasis--Apoptosis--CellCycleArrest]	ErrProb[Migration--Metastasis--Apoptosis--CellCycleArrest]	Prob[Metastasis--Invasion--Apoptosis--CellCycleArrest]	ErrProb[Metastasis--Invasion--Apoptosis--CellCycleArrest]	Prob[Metastasis--EMT--Invasion--Apoptosis--CellCycleArrest]	ErrProb[Metastasis--EMT--Invasion--Apoptosis--CellCycleArrest]	Prob[Migration--Metastasis--Invasion--Apoptosis]	ErrProb[Migration--Metastasis--Invasion--Apoptosis]	Prob[EMT--Invasion--Apoptosis]	ErrProb[EMT--Invasion--Apoptosis]	Prob[Invasion--Apoptosis--CellCycleArrest]	ErrProb[Invasion--Apoptosis--CellCycleArrest]	Prob[Migration--EMT--Apoptosis--CellCycleArrest]	ErrProb[Migration--EMT--Apoptosis--CellCycleArrest]	Prob[Migration]	ErrProb[Migration]	Prob[Migration--EMT]	ErrProb[Migration--EMT]	Prob[EMT--Invasion--CellCycleArrest]	ErrProb[EMT--Invasion--CellCycleArrest]	Prob[Migration--Metastasis--Invasion--CellCycleArrest]	ErrProb[Migration--Metastasis--Invasion--CellCycleArrest]	Prob[Metastasis--EMT--Invasion--Apoptosis]	ErrProb[Metastasis--EMT--Invasion--Apoptosis]	Prob[Migration--EMT--Invasion--CellCycleArrest]	ErrProb[Migration--EMT--Invasion--CellCycleArrest]	Prob[Migration--EMT--Invasion]	ErrProb[Migration--EMT--Invasion]	Prob[Metastasis]	ErrProb[Metastasis]	Prob[Invasion--Apoptosis]	ErrProb[Invasion--Apoptosis]	Prob[Apoptosis]	ErrProb[Apoptosis]	Prob[EMT--Invasion--Apoptosis--CellCycleArrest]	ErrProb[EMT--Invasion--Apoptosis--CellCycleArrest]	Prob[Migration--Metastasis--Invasion--Apoptosis--CellCycleArrest]	ErrProb[Migration--Metastasis--Invasion--Apoptosis--CellCycleArrest]	Prob[Invasion]	ErrProb[Invasion]	Prob[Migration--EMT--Invasion--Apoptosis]	ErrProb[Migration--EMT--Invasion--Apoptosis]	Prob[Metastasis--EMT--CellCycleArrest]	ErrProb[Metastasis--EMT--CellCycleArrest]	Prob[Metastasis--CellCycleArrest]	ErrProb[Metastasis--CellCycleArrest]	Prob[Migration--Metastasis--CellCycleArrest]	ErrProb[Migration--Metastasis--CellCycleArrest]	Prob[Migration--Metastasis--Apoptosis]	ErrProb[Migration--Metastasis--Apoptosis]	Prob[Migration--CellCycleArrest]	ErrProb[Migration--CellCycleArrest]	Prob[Migration--Invasion--Apoptosis--CellCycleArrest]	ErrProb[Migration--Invasion--Apoptosis--CellCycleArrest]	Prob[Migration--Invasion--Apoptosis]	ErrProb[Migration--Invasion--Apoptosis]	Prob[Migration--Invasion]	ErrProb[Migration--Invasion]	Prob[Migration--Invasion--CellCycleArrest]	ErrProb[Migration--Invasion--CellCycleArrest]	Prob[Invasion--CellCycleArrest]	ErrProb[Invasion--CellCycleArrest]	Prob[CellCycleArrest]	ErrProb[CellCycleArrest]	Prob[Metastasis--Invasion--CellCycleArrest]	ErrProb[Metastasis--Invasion--CellCycleArrest]	Prob[Migration--Metastasis--EMT--Invasion]	ErrProb[Migration--Metastasis--EMT--Invasion]	Prob[Migration--Metastasis--EMT--Apoptosis--CellCycleArrest]	ErrProb[Migration--Metastasis--EMT--Apoptosis--CellCycleArrest]	Prob[Migration--Metastasis--EMT--Invasion--Apoptosis]	ErrProb[Migration--Metastasis--EMT--Invasion--Apoptosis]	Prob[Migration--EMT--CellCycleArrest]	ErrProb[Migration--EMT--CellCycleArrest]	Prob[Migration--Metastasis--EMT]	ErrProb[Migration--Metastasis--EMT]	Prob[Metastasis--EMT--Invasion--CellCycleArrest]	ErrProb[Metastasis--EMT--Invasion--CellCycleArrest]	
32.5000	0.0001	0.0000	1.9105	0	0	0	0	0.363285	0.002151	0	0	0	0	0	0	0	0	0	0	0.197520	0.001781	0.305480	0.002060	0	0	0	0	0	0	0	0	0	0	0.133120	0.001519	0	0	0.000040	0.000028	0	0	0	0	0	0	0.000020	0.000020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000220	0.000066	0	0	0	0	0.000167	0.000056	0.000006	0.000006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000082	0.000040	0.000060	0.000035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
32.6000	0.0001	0.0000	1.9098	0	0	0	0	0.363332	0.002151	0	0	0	0	0	0	0	0	0	0	0.197529	0.001780	0.305480	0.002060	0	0	0	0	0	0	0	0	0	0	0.133120	0.001519	0	0	0.000044	0.000029	0	0	0	0	0	0	0.000020	0.000020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000216	0.000063	0	0	0	0	0.000135	0.000049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000069	0.000036	0.000055	0.000032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
32.7000	0.0001	0.0000	1.9092	0	0	0	0	0.363360	0.002151	0	0	0	0	0	0	0	0	0	0	0.197560	0.001781	0.305480	0.002060	0	0	0	0	0	0	0	0	0	0	0.133120	0.001519	0	0	0.000060	0.000035	0	0	0	0	0	0	0.000020	0.000020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000187	0.000060	0	0	0	0	0.000120	0.000049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000053	0.000031	0.000040	0.000028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
32.8000	0.0001	0.0000	1.9094	0	0	0	0	0.363360	0.002151	0	0	0	0	0	0	0	0	0	0	0.197549	0.001781	0.305469	0.002060	0	0	0	0	0	0	0	0	0	0	0.133120	0.001519	0	0	0.000042	0.000028	0	0	0	0	0	0	0.000012	0.000012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000229	0.000067	0	0	0	0	0.000120	0.000049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000008	0.000008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000050	0.000030	0.000041	0.000025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
32.9000	0.0000	0.0000	1.9093	0	0	0	0	0.363360	0.002151	0	0	0	0	0	0	0	0	0	0	0.197559	0.001781	0.305460	0.002060	0	0	0	0	0	0	0	0	0	0	0.133120	0.001519	0	0	0.000040	0.000028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000217	0.000065	0	0	0	0	0.000143	0.000053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000001	0.000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000060	0.000035	0.000040	0.000028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
33.0000	0.0001	0.0000	1.9094	0	0	0	0	0.363363	0.002151	0	0	0	0	0	0	0	0	0	0	0.197544	0.001781	0.305460	0.002060	0	0	0	0	0	0	0	0	0	0	0.133120	0.001519	0	0	0.000028	0.000021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000210	0.000062	0	0	0	0	0.000175	0.000057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000060	0.000035	0.000040	0.000028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
33.1000	0.0001	0.0000	1.9092	0	0	0	0	0.363380	0.002151	0	0	0	0	0	0	0	0	0	0	0.197540	0.001781	0.305460	0.002060	0	0	0	0	0	0	0	0	0	0	0.133120	0.001519	0	0	0.000020	0.000020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000166	0.000057	0	0	0	0	0.000214	0.000065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000060	0.000035	0.000040	0.000028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
33.2000	0.0001	0.0000	1.9091	0	0	0	0	0.363399	0.002151	0	0	0	0	0	0	0	0	0	0	0.197540	0.001781	0.305460	0.002060	0	0	0	0	0	0	0	0	0	0	0.133110	0.001519	0	0	0.000020	0.000020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000160	0.000057	0	0	0	0	0.000201	0.000063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000060	0.000035	0.000050	0.000030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
33.3000	0.0001	0.0000	1.9091	0	0	0	0	0.363409	0.002151	0	0	0	0	0	0	0	0	0	0	0.197542	0.001781	0.305460	0.002060	0	0	0	0	0	0	0	0	0	0	0.133100	0.001519	0	0	0.000020	0.000020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000158	0.000056	0	0	0	0	0.000191	0.000061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000060	0.000035	0.000060	0.000035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
33.4000	0.0000	0.0000	1.9085	0	0	0	0	0.363445	0.002151	0	0	0	0	0	0	0	0	0	0	0.197560	0.001781	0.305460	0.002060	0	0	0	0	0	0	0	0	0	0	0.133100	0.001519	0	0	0.000020	0.000020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000141	0.000053	0	0	0	0	0.000155	0.000054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000060	0.000035	0.000058	0.000033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
33.5000	0.0001	0.0000	1.9085	0	0	0	0	0.363460	0.002151	0	0	0	0	0	0	0	0	0	0	0.197540	0.001781	0.305460	0.002060	0	0	0	0	0	0	0	0	0	0	0.133100	0.001519	0	0	0.000012	0.000012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000108	0.000044	0	0	0	0	0.000200	0.000062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000060	0.000035	0.000060	0.000035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
33.6000	0.0001	0.0000	1.9084	0	0	0	0	0.363462	0.002151	0	0	0	0	0	0	0	0	0	0	0.197540	0.001781	0.305460	0.002060	0	0	0	0	0	0	0	0	0	0	0.133100	0.001519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000100	0.000045	0	0	0	0	0.000218	0.000066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000060	0.000035	0.000060	0.000035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
33.7000	0.0001	0.0000	1.9081	0	0	0	0	0.363490	0.002151	0	0	0	0	0	0	0	0	0	0	0.197540	0.001781	0.305460	0.002060	0	0	0	0	0	0	0	0	0	0	0.133100	0.001519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000091	0.000041	0	0	0	0	0.000190	0.000061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000069	0.000035	0.000060	0.000035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
33.8000	0.0001	0.0000	1.9080	0	0	0	0	0.363500	0.002151	0	0	0	0	0	0	0	0	0	0	0.197540	0.001781	0.305460	0.002060	0	0	0	0	0	0	0	0	0	0	0.133100	0.001519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000100	0.000045	0	0	0	0	0.000180	0.000060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000060	0.000035	0.000060	0.000035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
33.9000	0.0001	0.0000	1.9079	0	0	0	0	0.363515	0.002151	0	0	0	0	0	0	0	0	0	0	0.197540	0.001781	0.305460	0.002060	0	0	0	0	0	0	0	0	0	0	0.133100	0.001519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000100	0.000045	0	0	0	0	0.000165	0.000056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000075	0.000038	0.000045	0.000029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
34.0000	0.0001	0.0000	1.9074	0	0	0	0	0.363555	0.002151	0	0	0	0	0	0	0	0	0	0	0.197540	0.001781	0.305460	0.002060	0	0	0	0	0	0	0	0	0	0	0.133100	0.001519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000100	0.000045	0	0	0	0	0.000125	0.000049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000080	0.000040	0.000040	0.000028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
34.1000	0.0001	0.0000	1.9074	0	0	0	0	0.363560	0.002151	0	0	0	0	0	0	0	0	0	0	0.197533	0.001781	0.305460	0.002060	0	0	0	0	0	0	0	0	0	0	0.133100	0.001519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000102	0.000043	0	0	0	0	0.000125	0.000049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000080	0.000040	0.000040	0.000028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
34.2000	0.0001	0.0000	1.9075	0	0	0	0	0.363560	0.002151	0	0	0	0	0	0	0	0	0	0	0.197520	0.001781	0.305460	0.002060	0	0	0	0	0	0	0	0	0	0	0.133100	0.001519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000113	0.000047	0	0	0	0	0.000140	0.000053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000067	0.000035	0.000040	0.000028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
34.3000	0.0001	0.0000	1.9073	0	0	0	0	0.363560	0.002151	0	0	0	0	0	0	0	0	0	0	0.197520	0.001781	0.305480	0.002060	0	0	0	0	0	0	0	0	0	0	0.133100	0.001519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000120	0.000049	0	0	0	0	0.000140	0.000053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000060	0.000035	0.000020	0.000020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
34.4000	0.0001	0.0000	1.9072	0	0	0	0	0.363570	0.002151	0	0	0	0	0	0	0	0	0	0	0.197520	0.001781	0.305480	0.002060	0	0	0	0	0	0	0	0	0	0	0.133100	0.001519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000120	0.000049	0	0	0	0	0.000130	0.000050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000060	0.000035	0.000020	0.000020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
34.5000	0.0000	0.0000	1.9068	0	0	0	0	0.363598	0.002151	0	0	0	0	0	0	0	0	0	0	0.197520	0.001781	0.305480	0.002060	0	0	0	0	0	0	0	0	0	0	0.133100	0.001519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000117	0.000048	0	0	0	0	0.000106	0.000044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000045	0.000029	0.000035	0.000025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
34.6000	0.0000	0.0000	1.9066	0	0	0	0	0.363620	0.002151	0	0	0	0	0	0	0	0	0	0	0.197520	0.001781	0.305480	0.002060	0	0	0	0	0	0	0	0	0	0	0.133100	0.001519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000087	0.000041	0	0	0	0	0.000113	0.000047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000040	0.000028	0.000040	0.000028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
34.7000	0.0000	0.0000	1.9063	0	0	0	0	0.363633	0.002151	0	0	0	0	0	0	0	0	0	0	0.197532	0.001781	0.305480	0.002060	0	0	0	0	0	0	0	0	0	0	0.133100	0.001519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000091	0.000042	0	0	0	0	0.000107	0.000045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000029	0.000022	0.000028	0.000021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
34.8000	0.0000	0.0000	1.9061	0	0	0	0	0.363640	0.002151	0	0	0	0	0	0	0	0	0	0	0.197540	0.001781	0.305480	0.002060	0	0	0	0	0	0	0	0	0	0	0.133100	0.001519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000097	0.000043	0	0	0	0	0.000103	0.000045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000020	0.000020	0.000020	0.000020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
34.9000	0.0000	0.0000	1.9061	0	0	0	0	0.363653	0.002151	0	0	0	0	0	0	0	0	0	0	0.197540	0.001781	0.305468	0.002060	0	0	0	0	0	0	0	0	0	0	0.133100	0.001519	0	0	0.000016	0.000016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000047	0.000029	0	0	0	0	0.000124	0.000048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000020	0.000020	0.000032	0.000023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
35.0000	0.0000	0.0000	1.9059	0	0	0	0	0.363679	0.002151	0	0	0	0	0	0	0	0	0	0	0.197540	0.001781	0.305460	0.002060	0	0	0	0	0	0	0	0	0	0	0.133100	0.001519	0	0	0.000020	0.000020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000040	0.000028	0	0	0	0	0.000101	0.000043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000020	0.000020	0.000040	0.000028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
35.1000	0.0000	0.0000	1.9054	0	0	0	0	0.363718	0.002151	0	0	0	0	0	0	0	0	0	0	0.197540	0.001781	0.305460	0.002060	0	0	0	0	0	0	0	0	0	0	0.133100	0.001519	0	0	0.000020	0.000020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000040	0.000028	0	0	0	0	0.000062	0.000032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000020	0.000020	0.000040	0.000028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
35.2000	0.0000	0.0000	1.9052	0	0	0	0	0.363740	0.002151	0	0	0	0	0	0	0	0	0	0	0.197540	0.001781	0.305454	0.002060	0	0	0	0	0	0	0	0	0	0	0.133105	0.001519	0	0	0.000020	0.000020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000040	0.000028	0	0	0	0	0.000040	0.000028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000020	0.000020	0.000041	0.000028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
35.3000	0.0000	0.0000	1.9051	0	0	0	0	0.363742	0.002151	0	0	0	0	0	0	0	0	0	0	0.197540	0.001781	0.305440	0.002060	0	0	0	0	0	0	0	0	0	0	0.133120	0.001519	0	0	0.000020	0.000020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000040	0.000028	0	0	0	0	0.000038	0.000027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000020	0.000020	0.000040	0.000028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
35.4000	0.0000	0.0000	1.9048	0	0	0	0	0.363760	0.002151	0	0	0	0	0	0	0	0	0	0	0.197540	0.001781	0.305440	0.002060	0	0	0	0	0	0	0	0	0	0	0.133131	0.001519	0	0	0.000020	0.000020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000040	0.000028	0	0	0	0	0.000020	0.000020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000020	0.000020	0.000029	0.000022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
35.5000	0.0000	0.0000	1.9049	0	0	0	0	0.363760	0.002151	0	0	0	0	0	0	0	0	0	0	0.197540	0.001781	0.305440	0.002060	0	0	0	0	0	0	0	0	0	0	0.133124	0.001519	0	0	0.000020	0.000020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000040	0.000028	0	0	0	0	0.000020	0.000020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000020	0.000020	0.000036	0.000025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
35.6000	0.0000	0.0000	1.9048	0	0	0	0	0.363767	0.002151	0	0	0	0	0	0	0	0	0	0	0.197540	0.001781	0.305440	0.002060	0	0	0	0	0	0	0	0	0	0	0.133120	0.001519	0	0	0.000020	0.000020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000040	0.000028	0	0	0	0	0.000013	0.000013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000020	0.000020	0.000040	0.000028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
35.7000	0.0000	0.0000	1.9046	0	0	0	0	0.363780	0.002152	0	0	0	0	0	0	0	0	0	0	0.197540	0.001781	0.305440	0.002060	0	0	0	0	0	0	0	0	0	0	0.133120	0.001519	0	0	0.000020	0.000020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000040	0.000028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000020	0.000020	0.000040	0.000028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
